q_w,q_x,q_y,q_z
-0.03974648073385607,-0.9289644573609585,-0.34805285220948734,0.11960128050390563
-0.03652901390397209,-0.9295920487410495,-0.34571179322529083,0.12250555124391403
-0.03496372079353315,-0.9308156119442622,-0.3429727143144484,0.12136536583754054
-0.03013251365761513,-0.9324824654528091,-0.3396619168394361,0.11915647482484651
-0.02594570527519585,-0.933819704403641,-0.3378191648980182,0.11482940334633294
-0.026975594109302704,-0.9334106048125907,-0.33798298440681845,0.11740725019053976
-0.0265737455614707,-0.9335887370002084,-0.33755135601757896,0.11732428667536593
-0.02633889623057507,-0.9337821079733596,-0.33700670385941306,0.11740408394939959
-0.02606638746830437,-0.9339771617131865,-0.33647855541575944,0.11742821887372869
-0.02574048561993119,-0.9342046640958716,-0.33590993058063395,0.11731833411229321
-0.025417547813443936,-0.9344175492481274,-0.33535445348671844,0.11728248994159084
-0.02508573792202423,-0.9346457822190082,-0.3347042971902523,0.1173925081745209
-0.02471054811930094,-0.9348927984489804,-0.3340934984045821,0.1172449510369859
-0.02450053677983706,-0.9350985747469038,-0.33346170472749925,0.11744645879735514
-0.02416277948688625,-0.9354531420188968,-0.33254960089752067,0.11727890738466759
-0.0238312994641542,-0.9356804928792913,-0.3319484505810714,0.11723613166529374
-0.023580961022845327,-0.9358751119095458,-0.3313814248286987,0.1173373958464893
-0.023282289870164632,-0.9360816419532345,-0.330835654942779,0.11728965851736677
-0.023032933570809787,-0.9362845002722276,-0.3302686060285306,0.11731780083635523
-0.022783277269619165,-0.9364903630006244,-0.32970292431480486,0.11731455145070638
-0.022505559604048042,-0.9366969259294005,-0.32915692520278744,0.11725223806975464
-0.022245645732051067,-0.9368913236642611,-0.3286166354616983,0.11726417094076948
-0.02197148074242509,-0.9370962496836545,-0.32806623090046716,0.1172195419099427
-0.021706310993623034,-0.9372960258002865,-0.3275099386478137,0.11722728423426927
-0.02145583299797288,-0.9374998424071823,-0.32694319232567115,0.11722560176331301
-0.021188210304565493,-0.9377005690744359,-0.32639489527216753,0.11719673562791502
-0.02091908896933002,-0.9378945063272998,-0.3258519030901067,0.11720419775042042
-0.020659224536724287,-0.9380996085003619,-0.32527473114964867,0.11721207381721793
-0.02041090953409383,-0.9382992779328647,-0.32471321492744143,0.11721428178400822
-0.020164664365951573,-0.9385005050730086,-0.324147448651558,0.1172118587063698
-0.01991377526278403,-0.938699135711303,-0.32358767616798906,0.11721087834256957
-0.019660762883140375,-0.9388964785523874,-0.3230267340068057,0.11722024603998814
-0.019416392786199815,-0.9390976846167143,-0.3224561157873143,0.1172202876214536
-0.01917058357719873,-0.9392935830988314,-0.3218986929628676,0.11722322697940712
-0.018938820613160375,-0.9394859295488309,-0.3213459604930206,0.11723601378573795
-0.01870489896743291,-0.939679378118402,-0.3207981597355488,0.1172234353869427
